Sex,Equipment,AgeCat,WtCat,Place,BestSquat,BestBench,BestDeadlift
F,E,O,63,10,122.5 [10],45.0 [12],110.0 [13]
F,E,O,63,11,100.0 [11],45.0 [11],125.0 [11]
F,E,O,63,12,100.0 [12],50.0 [10],115.0 [12]
F,E,O,63,13,100.0 [13],45.0 [13],100.0 [14]
F,E,O,69,1,215.0 [2],107.5 [3],187.5 [4]
F,E,O,69,2,217.5 [1],95.0 [5],190.0 [2]
F,E,O,69,3,190.0 [6],115.0 [1],192.5 [1]
F,E,O,69,4,200.0 [3],110.0 [2],182.5 [5]
F,E,O,69,5,190.0 [5],85.0 [6],180.0 [6]
F,E,O,69,6,180.0 [8],102.5 [4],170.0 [7]
F,E,O,69,7,185.0 [7],70.0 [10],150.0 [8]
F,E,O,69,8,167.5 [10],72.5 [9],140.0 [9]
F,E,O,69,9,142.5 [11],55.0 [11],120.0 [10]
F,E,O,69,10,130.0 [12],55.0 [12],110.0 [11]
F,E,O,76,1,222.5 [1],132.5 [1],207.5 [1]
F,E,O,76,2,210.0 [3],115.0 [3],202.5 [2]
F,E,O,76,3,215.0 [2],112.5 [4],190.0 [4]
F,E,O,76,4,195.0 [9],122.5 [2],187.5 [6]
F,E,O,76,5,202.5 [5],90.0 [11],202.5 [3]
F,E,O,76,6,197.5 [7],102.5 [5],182.5 [7]
F,E,O,76,7,200.0 [6],92.5 [8],177.5 [9]
F,E,O,76,8,185.0 [10],92.5 [10],190.0 [5]
F,E,O,76,9,195.0 [8],92.5 [9],177.5 [10]
F,E,O,76,10,165.0 [11],97.5 [6],182.5 [8]
F,E,O,76,11,157.5 [13],95.0 [7],170.0 [12]
F,E,O,76,12,162.5 [12],77.5 [13],155.0 [13]
F,E,O,76,13,145.0 [15],70.0 [16],177.5 [11]
F,E,O,76,14,152.5 [14],75.0 [14],145.0 [14]
F,E,O,84,1,252.5 [1],112.5 [3],222.5 [1]
F,E,O,84,2,235.0 [2],160.0 [2],187.5 [2]
F,E,O,84,3,230.0 [3],172.5 [1],180.0 [3]
F,E,O,84,4,182.5 [4],80.0 [4],167.5 [5]
F,E,O,84,5,170.0 [5],77.5 [5],167.5 [4]
F,E,O,100,1,305.0 [1],172.5 [1],195.0 [5]
F,E,O,100,2,280.0 [2],137.5 [4],225.0 [1]
F,E,O,100,3,242.5 [4],147.5 [2],197.5 [4]
F,E,O,100,4,240.0 [5],140.0 [3],205.0 [3]
F,E,O,100,5,222.5 [7],130.0 [5],175.0 [9]
F,E,O,100,6,215.0 [8],102.5 [9],190.0 [7]
F,E,O,100,7,207.5 [9],110.0 [7],182.5 [8]
F,E,O,100,8,230.0 [6],100.0 [10],170.0 [10]
F,E,O,100,9,202.5 [10],77.5 [12],215.0 [2]
F,E,O,100,10,195.0 [11],105.0 [8],192.5 [6]
F,E,O,100,11,150.0 [12],70.0 [13],130.0 [13]
F,E,O,100,12,120.0 [13],85.0 [11],140.0 [11]
M,C,SJ,53,1,135.0 [3],75.0 [4],182.5 [1]
M,C,SJ,53,2,135.0 [2],77.5 [3],175.0 [3]
M,C,SJ,53,3,140.0 [1],92.5 [1],152.5 [9]
M,C,SJ,53,4,125.0 [5],70.0 [5],170.0 [6]
M,C,SJ,53,5,117.5 [11],70.0 [6],177.5 [2]
M,C,SJ,53,6,132.5 [4],57.5 [11],172.5 [4]
M,C,SJ,53,7,117.5 [9],85.0 [2],150.0 [11]
M,C,SJ,53,8,122.5 [6],55.0 [15],172.5 [5]
M,C,SJ,53,9,117.5 [10],65.0 [9],160.0 [8]
M,C,SJ,53,10,115.0 [12],67.5 [8],150.0 [12]
M,C,SJ,53,11,117.5 [8],55.0 [13],150.0 [10]
M,C,SJ,53,12,120.0 [7],57.5 [12],140.0 [14]
M,C,SJ,53,13,97.5 [15],55.0 [14],145.0 [13]
M,C,SJ,53,14,97.5 [14],67.5 [7],130.0 [15]
M,C,SJ,53,15,70.0 [16],60.0 [10],100.0 [16]
M,C,SJ,59,1,150.0 [3],100.0 [2],200.0 [1]
M,C,SJ,59,2,160.0 [1],85.0 [5],180.0 [4]
M,C,SJ,59,3,142.5 [5],70.0 [9],197.5 [2]
M,C,SJ,59,4,145.0 [4],85.0 [4],155.0 [6]
M,C,SJ,59,5,120.0 [7],70.0 [8],170.0 [5]
M,C,SJ,59,6,120.0 [6],80.0 [7],140.0 [8]
M,C,SJ,59,7,100.0 [9],65.0 [10],155.0 [7]
M,C,SJ,59,8,100.0 [8],80.0 [6],130.0 [9]
M,C,SJ,66,1,175.0 [1],125.0 [1],205.0 [2]
M,C,SJ,66,2,155.0 [5],120.0 [2],220.0 [1]
M,C,SJ,66,3,170.0 [2],100.0 [6],187.5 [7]
M,C,SJ,66,4,145.0 [10],100.0 [5],205.0 [3]
M,C,SJ,66,5,150.0 [7],87.5 [12],202.5 [4]
M,C,SJ,66,6,152.5 [6],97.5 [8],190.0 [6]
M,C,SJ,66,7,155.0 [4],97.5 [7],185.0 [8]
M,C,SJ,66,8,160.0 [3],90.0 [11],165.0 [11]
M,C,SJ,66,9,150.0 [8],100.0 [4],160.0 [14]
M,C,SJ,66,10,130.0 [14],105.0 [3],175.0 [9]
M,C,SJ,66,11,140.0 [11],90.0 [9],170.0 [10]
M,C,SJ,66,12,115.0 [15],82.5 [13],197.5 [5]
M,C,SJ,66,13,145.0 [9],90.0 [10],150.0 [15]
M,C,SJ,66,14,140.0 [12],80.0 [14],165.0 [12]
M,C,SJ,66,15,135.0 [13],77.5 [15],162.5 [13]
M,C,SJ,66,16,112.5 [17],65.0 [17],150.0 [16]
M,C,SJ,66,17,85.0 [19],60.0 [18],150.0 [17]
M,C,SJ,66,18,95.0 [18],70.0 [16],120.0 [19]
M,C,SJ,66,19,112.5 [16],57.5 [19],115.0 [20]
M,C,SJ,66,20,82.5 [20],55.0 [20],130.0 [18]
M,C,SJ,74,1,200.0 [1],125.0 [1],252.5 [1]
M,C,SJ,74,2,192.5 [2],117.5 [3],237.5 [2]
M,C,SJ,74,3,177.5 [4],115.0 [4],235.0 [3]
M,C,SJ,74,4,182.5 [3],97.5 [7],220.0 [5]
M,C,SJ,74,5,167.5 [6],95.0 [9],222.5 [4]
M,C,SJ,74,6,160.0 [7],120.0 [2],200.0 [6]
M,C,SJ,74,7,155.0 [9],90.0 [10],187.5 [7]
M,C,SJ,74,8,145.0 [11],95.0 [8],180.0 [8]
M,C,SJ,74,9,137.5 [15],100.0 [6],180.0 [9]
M,C,SJ,74,10,157.5 [8],80.0 [14],180.0 [10]
M,C,SJ,74,11,142.5 [14],80.0 [13],170.0 [13]
M,C,SJ,74,12,145.0 [12],67.5 [18],175.0 [11]
M,C,SJ,74,13,135.0 [16],80.0 [11],170.0 [12]
M,C,SJ,74,14,150.0 [10],80.0 [12],150.0 [16]
M,C,SJ,74,15,115.0 [17],77.5 [15],157.5 [14]
M,C,SJ,74,16,100.0 [18],70.0 [17],140.0 [17]
M,C,SJ,74,17,90.0 [20],62.5 [19],150.0 [15]
M,C,SJ,74,18,92.5 [19],62.5 [20],132.5 [18]
M,C,SJ,83,1,210.0 [1],135.0 [2],230.0 [3]
M,C,SJ,83,2,187.5 [6],135.0 [3],240.0 [1]
M,C,SJ,83,3,197.5 [2],120.0 [6],225.0 [5]
M,C,SJ,83,4,190.0 [5],117.5 [8],227.5 [4]
M,C,SJ,83,5,195.0 [3],130.0 [4],207.5 [7]
M,C,SJ,83,6,180.0 [10],120.0 [5],230.0 [2]
M,C,SJ,83,7,187.5 [7],110.0 [11],220.0 [6]
M,C,SJ,83,8,180.0 [9],117.5 [7],192.5 [15]
M,C,SJ,83,9,160.0 [15],140.0 [1],190.0 [16]
M,C,SJ,83,10,192.5 [4],100.0 [16],195.0 [14]
M,C,SJ,83,11,175.0 [12],107.5 [12],205.0 [8]
M,C,SJ,83,12,170.0 [13],112.5 [10],202.5 [9]
M,C,SJ,83,13,160.0 [17],105.0 [15],200.0 [13]
M,C,SJ,83,14,137.5 [24],115.0 [9],200.0 [11]
M,C,SJ,83,15,145.0 [22],105.0 [14],200.0 [12]
M,C,SJ,83,16,177.5 [11],105.0 [13],160.0 [22]
M,C,SJ,83,17,160.0 [16],95.0 [17],185.0 [17]
M,C,SJ,83,18,155.0 [19],82.5 [21],202.5 [10]
M,C,SJ,83,19,152.5 [20],85.0 [20],182.5 [19]
M,C,SJ,83,20,165.0 [14],70.0 [23],185.0 [18]
M,C,SJ,83,21,155.0 [18],77.5 [22],180.0 [20]
M,C,SJ,83,22,140.0 [23],90.0 [18],160.0 [21]
M,C,SJ,83,23,85.0 [25],50.0 [24],120.0 [23]
M,C,SJ,93,1,210.0 [1],135.0 [1],230.0 [3]
M,C,SJ,93,2,202.5 [3],125.0 [5],242.5 [1]
M,C,SJ,93,3,202.5 [2],100.0 [8],235.0 [2]
M,C,SJ,93,4,182.5 [6],132.5 [2],202.5 [7]
M,C,SJ,93,5,185.0 [5],125.0 [4],205.0 [6]
M,C,SJ,93,6,190.0 [4],110.0 [7],200.0 [8]
M,C,SJ,93,7,155.0 [10],125.0 [3],215.0 [5]
M,C,SJ,93,8,175.0 [7],87.5 [10],225.0 [4]
M,C,SJ,93,9,170.0 [8],115.0 [6],195.0 [9]
M,C,SJ,93,10,160.0 [9],90.0 [9],180.0 [10]
M,C,SJ,93,11,140.0 [12],85.0 [11],180.0 [11]
M,C,SJ,93,12,145.0 [11],85.0 [12],152.5 [13]
M,C,SJ,93,13,135.0 [13],80.0 [13],160.0 [12]
M,C,SJ,93,14,110.0 [14],60.0 [14],140.0 [14]
M,C,SJ,105,1,222.5 [2],127.5 [6],242.5 [2]
M,C,SJ,105,2,207.5 [4],145.0 [1],225.0 [4]
M,C,SJ,105,3,215.0 [3],130.0 [2],227.5 [3]
M,C,SJ,105,4,165.0 [10],127.5 [5],265.0 [1]
M,C,SJ,105,5,222.5 [1],130.0 [3],205.0 [7]
M,C,SJ,105,6,185.0 [6],130.0 [4],215.0 [5]
M,C,SJ,105,7,190.0 [5],110.0 [7],190.0 [10]
M,C,SJ,105,8,167.5 [9],87.5 [9],205.0 [6]
M,C,SJ,105,9,180.0 [7],80.0 [11],200.0 [8]
M,C,SJ,105,10,155.0 [11],95.0 [8],195.0 [9]
M,C,SJ,105,11,170.0 [8],82.5 [10],185.0 [12]
M,C,SJ,105,12,145.0 [14],77.5 [13],180.0 [13]
M,C,SJ,105,13,150.0 [13],80.0 [12],160.0 [14]
M,C,SJ,105,14,155.0 [12],60.0 [16],147.5 [15]
M,C,SJ,105,15,115.0 [15],75.0 [14],140.0 [16]
M,C,SJ,120,1,265.0 [1],152.5 [1],245.0 [1]
M,C,SJ,120,2,217.5 [3],135.0 [2],227.5 [3]
M,C,SJ,120,3,225.0 [2],120.0 [3],197.5 [6]
M,C,SJ,120,4,200.0 [4],90.0 [8],227.5 [2]
M,C,SJ,120,5,180.0 [6],117.5 [5],185.0 [8]
M,C,SJ,120,6,180.0 [5],117.5 [4],180.0 [9]
M,C,SJ,120,7,175.0 [7],97.5 [7],200.0 [5]
M,C,SJ,120,8,142.5 [8],117.5 [6],205.0 [4]
M,C,SJ,120,9,130.0 [9],75.0 [9],190.0 [7]
M,C,SJ,120,10,110.0 [10],60.0 [10],125.0 [10]
M,C,SJ,200,1,195.0 [2],115.0 [1],202.5 [2]
M,C,SJ,200,2,200.0 [1],90.0 [2],212.5 [1]
M,C,SJ,200,3,165.0 [4],85.0 [4],200.0 [3]
M,C,SJ,200,4,162.5 [5],87.5 [3],185.0 [4]
M,C,SJ,200,5,180.0 [3],77.5 [5],170.0 [5]
M,C,SJ,200,6,125.0 [6],72.5 [6],145.0 [6]
M,C,SJ,200,7,105.0 [7],65.0 [7],125.0 [7]
M,C,J,53,1,157.5 [2],80.0 [9],187.5 [2]
M,C,J,53,2,157.5 [3],85.0 [6],180.0 [5]
M,C,J,53,3,162.5 [1],90.0 [4],160.0 [9]
M,C,J,53,4,150.0 [5],77.5 [11],185.0 [4]
M,C,J,53,5,147.5 [6],70.0 [12],187.5 [3]
M,C,J,53,6,132.5 [9],80.0 [10],190.0 [1]
M,C,J,53,7,150.0 [4],85.0 [5],165.0 [8]
M,C,J,53,8,135.0 [8],92.5 [3],172.5 [7]
M,C,J,53,9,135.0 [7],95.0 [2],157.5 [10]
M,C,J,53,10,127.5 [12],82.5 [7],172.5 [6]
M,C,J,53,11,122.5 [13],102.5 [1],155.0 [11]
M,C,J,53,12,130.0 [10],80.0 [8],150.0 [12]
M,C,J,53,13,130.0 [11],65.0 [13],150.0 [13]
M,C,J,59,1,155.0 [6],100.0 [3],210.0 [1]
M,C,J,59,2,170.0 [2],95.0 [5],195.0 [5]
M,C,J,59,3,160.0 [5],95.0 [6],190.0 [6]
M,C,J,59,4,185.0 [1],90.0 [7],165.0 [11]
M,C,J,59,5,130.0 [10],115.0 [1],195.0 [4]
M,C,J,59,6,165.0 [3],75.0 [10],195.0 [3]
M,C,J,59,7,155.0 [7],75.0 [11],205.0 [2]
M,C,J,59,8,135.0 [8],95.0 [4],172.5 [8]
M,C,J,59,9,130.0 [9],80.0 [9],175.0 [7]
M,C,J,59,10,127.5 [11],87.5 [8],170.0 [10]
M,C,J,59,11,115.0 [12],70.0 [12],170.0 [9]
M,C,J,66,1,190.0 [3],130.0 [2],227.5 [3]
M,C,J,66,2,192.5 [2],122.5 [3],230.0 [2]
M,C,J,66,3,205.0 [1],117.5 [4],210.0 [4]
M,C,J,66,4,165.0 [7],105.0 [7],230.0 [1]
M,C,J,66,5,182.5 [4],100.0 [9],200.0 [9]
M,C,J,66,6,177.5 [5],95.0 [11],205.0 [6]
M,C,J,66,7,155.0 [12],115.0 [5],205.0 [7]
M,C,J,66,8,160.0 [11],105.0 [8],210.0 [5]
M,C,J,66,9,175.0 [6],107.5 [6],190.0 [11]
M,C,J,66,10,160.0 [10],95.0 [12],205.0 [8]
M,C,J,66,11,140.0 [14],130.0 [1],160.0 [15]
M,C,J,66,12,142.5 [13],85.0 [13],197.5 [10]
M,C,J,66,13,160.0 [9],75.0 [16],170.0 [13]
M,C,J,66,14,162.5 [8],80.0 [15],162.5 [14]
M,C,J,66,15,125.0 [15],80.0 [14],175.0 [12]
M,C,J,66,16,120.0 [16],100.0 [10],145.0 [17]
M,C,J,66,17,110.0 [17],70.0 [17],150.0 [16]
M,C,J,74,1,230.0 [1],140.0 [1],283.0 [1]
M,C,J,74,2,220.0 [3],132.5 [2],245.0 [6]
M,C,J,74,3,222.5 [2],130.0 [3],227.5 [9]
M,C,J,74,4,210.0 [5],125.0 [5],240.0 [7]
M,C,J,74,5,200.0 [7],117.5 [7],245.0 [4]
M,C,J,74,6,192.5 [9],125.0 [4],245.0 [5]
M,C,J,74,7,195.0 [8],105.0 [13],260.0 [2]
M,C,J,74,8,210.0 [4],110.0 [10],230.0 [8]
M,C,J,74,9,170.0 [13],107.5 [11],260.0 [3]
M,C,J,74,10,205.0 [6],102.5 [17],215.0 [11]
M,C,J,74,11,185.0 [10],112.5 [9],215.0 [10]
M,C,J,74,12,185.0 [11],102.5 [16],205.0 [13]
M,C,J,74,13,165.0 [14],107.5 [12],205.0 [14]
M,C,J,74,14,160.0 [16],102.5 [15],202.5 [15]
M,C,J,74,15,170.0 [12],100.0 [18],192.5 [17]
M,C,J,74,16,150.0 [18],120.0 [6],180.0 [19]
M,C,J,74,17,160.0 [15],90.0 [19],197.5 [16]
M,C,J,74,18,150.0 [17],102.5 [14],187.5 [18]
M,C,J,74,19,130.0 [19],72.5 [20],170.0 [20]
M,C,J,83,1,222.5 [3],150.0 [1],265.0 [1]
M,C,J,83,2,215.0 [5],147.5 [3],255.0 [2]
M,C,J,83,3,225.0 [2],150.0 [2],230.0 [12]
M,C,J,83,4,227.5 [1],100.0 [19],250.0 [4]
M,C,J,83,5,212.5 [6],132.5 [5],230.0 [11]
M,C,J,83,6,220.0 [4],122.5 [12],230.0 [8]
M,C,J,83,7,185.0 [16],127.5 [11],252.5 [3]
M,C,J,83,8,197.5 [9],130.0 [6],230.0 [7]
M,C,J,83,9,205.0 [7],130.0 [8],222.5 [16]
M,C,J,83,10,195.0 [10],130.0 [9],230.0 [10]
M,C,J,83,11,175.0 [18],142.5 [4],227.5 [13]
M,C,J,83,12,190.0 [12],120.0 [13],230.0 [9]
M,C,J,83,13,190.0 [13],120.0 [14],227.5 [14]
M,C,J,83,14,187.5 [14],112.5 [16],237.5 [5]
M,C,J,83,15,205.0 [8],112.5 [17],215.0 [19]
M,C,J,83,16,187.5 [15],110.0 [18],225.0 [15]
M,C,J,83,17,180.0 [17],117.5 [15],220.0 [17]
M,C,J,83,18,162.5 [19],95.0 [20],215.0 [18]
M,C,J,93,1,255.0 [1],157.5 [2],310.0 [1]
M,C,J,93,2,240.0 [4],162.5 [1],285.0 [3]
M,C,J,93,3,242.5 [3],142.5 [6],295.0 [2]
M,C,J,93,4,237.5 [5],152.5 [4],270.0 [4]
M,C,J,93,5,250.0 [2],152.5 [3],250.0 [6]
M,C,J,93,6,210.0 [11],147.5 [5],240.0 [9]
M,C,J,93,7,210.0 [10],120.0 [15],260.0 [5]
M,C,J,93,8,237.5 [6],105.0 [19],240.0 [10]
M,C,J,93,9,200.0 [13],127.5 [9],245.0 [7]
M,C,J,93,10,210.0 [8],140.0 [7],220.0 [14]
M,C,J,93,11,210.0 [9],120.0 [14],235.0 [11]
M,C,J,93,12,190.0 [16],140.0 [8],235.0 [12]
M,C,J,93,13,205.0 [12],115.0 [17],240.0 [8]
M,C,J,93,14,220.0 [7],127.5 [10],212.5 [16]
M,C,J,93,15,195.0 [15],122.5 [12],225.0 [13]
M,C,J,93,16,195.0 [14],122.5 [11],215.0 [15]
M,C,J,93,17,180.0 [17],117.5 [16],210.0 [17]
M,C,J,93,18,170.0 [19],120.0 [13],205.0 [19]
M,C,J,93,19,170.0 [20],110.0 [18],210.0 [18]
M,C,J,93,20,160.0 [21],90.0 [21],200.0 [20]
M,C,J,93,21,175.0 [18],90.0 [20],175.0 [21]
M,C,J,93,22,150.0 [22],75.0 [22],142.5 [22]
M,C,J,105,1,275.0 [1],140.0 [8],282.5 [1]
M,C,J,105,2,272.5 [2],112.5 [12],262.5 [3]
M,C,J,105,3,235.0 [6],165.0 [1],245.0 [7]
M,C,J,105,4,215.0 [8],142.5 [5],275.0 [2]
M,C,J,105,5,242.5 [4],157.5 [3],232.5 [9]
M,C,J,105,6,212.5 [9],147.5 [4],260.0 [4]
M,C,J,105,7,235.0 [5],125.0 [10],225.0 [12]
M,C,J,105,8,160.0 [15],160.0 [2],260.0 [5]
M,C,J,105,9,200.0 [11],142.5 [6],230.0 [11]
M,C,J,105,10,220.0 [7],110.0 [13],240.0 [8]
M,C,J,105,11,200.0 [10],122.5 [11],245.0 [6]
M,C,J,105,12,185.0 [13],135.0 [9],225.0 [13]
M,C,J,105,13,195.0 [12],107.5 [16],210.0 [14]
M,C,J,105,14,160.0 [14],110.0 [14],180.0 [15]
M,C,J,120,1,255.0 [1],162.5 [1],265.0 [1]
M,C,J,120,2,235.0 [3],152.5 [2],250.0 [3]
M,C,J,120,3,225.0 [4],137.5 [4],252.5 [2]
M,C,J,120,4,215.0 [7],140.0 [3],235.0 [5]
M,C,J,120,5,200.0 [8],120.0 [8],250.0 [4]
M,C,J,120,6,225.0 [6],127.5 [5],217.5 [7]
M,C,J,120,7,225.0 [5],120.0 [7],222.5 [6]
M,C,J,120,8,240.0 [2],100.0 [10],195.0 [9]
M,C,J,120,9,190.0 [9],125.0 [6],190.0 [10]
M,C,J,200,1,260.0 [1],160.0 [2],250.0 [3]
M,C,J,200,2,245.0 [3],147.5 [3],267.5 [2]
M,C,J,200,3,260.0 [2],120.0 [7],270.0 [1]
M,C,J,200,4,245.0 [4],172.5 [1],232.5 [4]
M,C,J,200,5,205.0 [6],130.0 [5],200.0 [5]
M,C,J,200,6,170.0 [7],120.0 [8],170.0 [6]
F,C,SJ,43,1,93.0 [1],50.0 [1],117.0 [1]
F,C,SJ,43,2,87.5 [2],47.5 [2],112.5 [2]
F,C,SJ,43,3,72.5 [3],30.0 [9],105.0 [3]
F,C,SJ,43,4,70.0 [5],37.5 [4],97.5 [5]
F,C,SJ,43,5,70.0 [4],30.0 [7],92.5 [7]
F,C,SJ,43,6,65.0 [6],30.0 [6],95.0 [6]
F,C,SJ,43,7,57.5 [8],30.0 [8],102.5 [4]
F,C,SJ,43,8,60.0 [7],32.5 [5],90.0 [8]
F,C,SJ,43,9,40.0 [10],25.0 [10],75.0 [9]
F,C,SJ,43,10,47.5 [9],25.0 [11],67.5 [10]
F,C,SJ,47,1,100.0 [2],47.5 [2],142.5 [1]
F,C,SJ,47,2,105.0 [1],37.5 [4],117.5 [2]
F,C,SJ,47,3,92.5 [3],55.0 [1],110.0 [4]
F,C,SJ,47,4,70.0 [5],45.0 [3],115.0 [3]
F,C,SJ,47,5,72.5 [4],35.0 [7],90.0 [8]
F,C,SJ,47,6,70.0 [6],35.0 [6],90.0 [7]
F,C,SJ,47,7,67.5 [7],30.0 [10],95.0 [5]
F,C,SJ,47,8,55.0 [10],35.0 [5],90.0 [6]
F,C,SJ,47,9,60.0 [8],30.0 [9],72.5 [10]
F,C,SJ,47,10,55.0 [9],32.5 [8],75.0 [9]
F,C,SJ,52,1,95.0 [2],50.0 [2],117.5 [2]
F,C,SJ,52,2,95.0 [1],45.0 [3],117.5 [1]
F,C,SJ,52,3,82.5 [5],50.0 [1],115.0 [3]
F,C,SJ,52,4,87.5 [4],42.5 [5],107.5 [4]
F,C,SJ,52,5,90.0 [3],45.0 [4],100.0 [6]
F,C,SJ,52,6,70.0 [6],40.0 [6],105.0 [5]
F,C,SJ,52,7,70.0 [7],40.0 [7],90.0 [10]
F,C,SJ,52,8,62.5 [9],35.0 [8],97.5 [8]
F,C,SJ,52,9,65.0 [8],35.0 [10],95.0 [9]
F,C,SJ,52,10,60.0 [10],30.0 [11],100.0 [7]
F,C,SJ,57,1,110.0 [1],62.5 [2],137.5 [1]
F,C,SJ,57,2,95.0 [3],62.5 [1],130.0 [3]
F,C,SJ,57,3,95.0 [4],60.0 [3],125.0 [4]
F,C,SJ,57,4,95.0 [2],40.0 [7],130.0 [2]
F,C,SJ,57,5,95.0 [5],47.5 [5],110.0 [6]
F,C,SJ,57,6,92.5 [6],47.5 [4],110.0 [5]
F,C,SJ,57,7,87.5 [8],40.0 [6],105.0 [7]
F,C,SJ,57,8,90.0 [7],37.5 [8],105.0 [8]
F,C,SJ,57,9,60.0 [9],35.0 [9],80.0 [9]
F,C,SJ,63,1,122.5 [2],70.0 [1],152.5 [1]
F,C,SJ,63,2,132.5 [1],45.0 [9],127.5 [5]
F,C,SJ,63,3,102.5 [5],57.5 [3],140.0 [3]
F,C,SJ,63,4,100.0 [6],50.0 [7],140.0 [2]
F,C,SJ,63,5,102.5 [3],60.0 [2],125.0 [6]
F,C,SJ,63,6,102.5 [4],55.0 [4],127.5 [4]
F,C,SJ,63,7,100.0 [7],52.5 [5],122.5 [7]
F,C,SJ,63,8,82.5 [9],50.0 [6],107.5 [8]
F,C,SJ,63,9,80.0 [10],50.0 [8],105.0 [10]
F,C,SJ,63,10,82.5 [8],40.0 [10],95.0 [11]
F,C,SJ,63,11,60.0 [11],30.0 [12],85.0 [12]
F,C,SJ,69,1,127.5 [1],50.0 [4],127.5 [1]
F,C,SJ,69,2,110.0 [2],67.5 [1],125.0 [2]
F,C,SJ,69,3,95.0 [5],55.0 [2],115.0 [4]
F,C,SJ,69,4,97.5 [4],50.0 [3],117.5 [3]
F,C,SJ,69,5,100.0 [3],35.0 [6],110.0 [5]
F,C,SJ,69,6,90.0 [6],47.5 [5],100.0 [6]
F,C,SJ,69,7,77.5 [7],32.5 [7],95.0 [7]
F,C,SJ,76,1,120.0 [3],65.0 [1],155.0 [1]
F,C,SJ,76,2,135.0 [1],57.5 [4],135.0 [3]
F,C,SJ,76,3,122.5 [2],65.0 [2],127.5 [5]
F,C,SJ,76,4,105.0 [7],50.0 [7],142.5 [2]
F,C,SJ,76,5,112.5 [4],50.0 [8],127.5 [4]
F,C,SJ,76,6,110.0 [6],50.0 [9],120.0 [10]
F,C,SJ,76,7,110.0 [5],40.0 [12],125.0 [6]
F,C,SJ,76,8,92.5 [10],55.0 [5],122.5 [7]
F,C,SJ,76,9,97.5 [8],52.5 [6],115.0 [11]
F,C,SJ,76,10,82.5 [13],57.5 [3],120.0 [8]
F,C,SJ,76,11,95.0 [9],45.0 [11],120.0 [9]
F,C,SJ,76,12,85.0 [12],45.0 [10],95.0 [13]
F,C,SJ,76,13,87.5 [11],32.5 [13],95.0 [14]
F,C,SJ,76,14,70.0 [14],30.0 [14],112.5 [12]
F,C,SJ,84,1,120.0 [1],60.0 [1],147.5 [1]
F,C,SJ,84,2,117.5 [2],55.0 [2],145.0 [2]
F,C,SJ,84,3,112.5 [3],42.5 [5],140.0 [3]
F,C,SJ,84,4,100.0 [4],52.5 [3],125.0 [5]
F,C,SJ,84,5,90.0 [5],50.0 [4],135.0 [4]
F,C,SJ,84,6,85.0 [6],40.0 [6],112.5 [6]
F,C,SJ,84,7,60.0 [7],30.0 [7],90.0 [7]
F,C,SJ,100,1,137.5 [1],45.0 [4],135.0 [1]
F,C,SJ,100,2,125.0 [2],55.0 [1],122.5 [2]
F,C,SJ,100,3,105.0 [4],45.0 [3],115.0 [5]
F,C,SJ,100,4,100.0 [6],47.5 [2],112.5 [6]
F,C,SJ,100,5,100.0 [5],37.5 [5],120.0 [3]
F,C,J,43,1,115.0 [1],50.0 [1],125.0 [1]
F,C,J,43,2,85.0 [2],42.5 [3],115.0 [3]
F,C,J,43,3,77.5 [3],45.0 [2],115.0 [2]
F,C,J,43,4,75.0 [4],35.0 [4],87.5 [5]
F,C,J,43,5,52.5 [5],30.0 [6],85.0 [6]
F,C,J,43,6,30.0 [7],30.0 [5],90.0 [4]
F,C,J,47,1,80.0 [2],70.0 [1],130.0 [1]
F,C,J,47,2,72.5 [3],47.5 [2],112.5 [2]
F,C,J,47,3,85.0 [1],40.0 [3],100.0 [3]
F,C,J,47,4,65.0 [5],40.0 [4],85.0 [6]
F,C,J,47,5,45.0 [6],32.5 [5],90.0 [4]
F,C,J,52,1,122.5 [1],57.5 [3],140.0 [1]
F,C,J,52,2,105.0 [2],65.0 [1],130.0 [2]
F,C,J,52,3,100.0 [3],45.0 [8],122.5 [4]
F,C,J,52,4,87.5 [5],60.0 [2],117.5 [6]
F,C,J,52,5,87.5 [7],52.5 [5],120.0 [5]
F,C,J,52,6,87.5 [6],50.0 [6],115.0 [7]
F,C,J,52,7,90.0 [4],50.0 [7],110.0 [8]
F,C,J,52,8,85.0 [8],35.0 [13],125.0 [3]
F,C,J,52,9,80.0 [9],37.5 [12],105.0 [9]
F,C,J,52,10,75.0 [10],40.0 [9],90.0 [10]
F,C,J,57,1,125.0 [2],65.0 [2],140.0 [2]
F,C,J,57,2,120.0 [3],70.0 [1],132.5 [3]
F,C,J,57,3,130.0 [1],57.5 [4],130.0 [5]
F,C,J,57,4,100.0 [4],47.5 [6],150.0 [1]
F,C,J,57,5,100.0 [5],60.0 [3],127.5 [6]
F,C,J,57,6,95.0 [6],50.0 [5],132.5 [4]
F,C,J,57,7,77.5 [7],45.0 [7],125.0 [7]
F,C,J,57,8,70.0 [11],45.0 [8],110.0 [9]
F,C,J,57,9,75.0 [9],42.5 [10],107.5 [10]
F,C,J,57,10,60.0 [12],40.0 [11],110.0 [8]
F,C,J,57,11,77.5 [8],42.5 [9],90.0 [13]
F,C,J,57,12,70.0 [10],35.0 [12],102.5 [11]
F,C,J,57,13,55.0 [13],32.5 [13],92.5 [12]
F,C,J,57,14,50.0 [14],30.0 [14],85.0 [14]
